conv_id,speaker,utterance,persona,path,topic
1886,1,i do all my shopping online.," i have bad luck with pets.  i have a relaxing career.  i enjoy eating meat from cows.  i like to listen to music.  i am close to my boyfriend ,.",home - shop - shopping,shopping
1886,0,you shoud go to ikea and get yourself a nice set of furniture.,,,
1887,1,"hi , teller , divorced , and collect teapots .", i am a teller.  i haven't seen him for 24 months.  i love felines.  i like getting dishes.,divorce - legal - restaurant,legal
1887,0,so you need some legal documents for your divorce.,,,
1887,1,i have all the legal papers needed., i am a teller.  i haven't seen him for 24 months.  i love felines.  i like getting dishes.,divorce - legal - restaurant,restaurant
1887,0,"i can recommend a restaurant nearby to you, they have great reviews.",,,
1888,1,oh no . i'm a college kid that goes to canada once a week ., i prefer to go up north.  i enjoy rock bands.  i am studying to be a gynecologist.  i enjoy fantasy board games.,kid - kite - travel,kite
1888,0,what kind of kite are you talking about?,,,
1888,1,a kite., i prefer to go up north.  i enjoy rock bands.  i am studying to be a gynecologist.  i enjoy fantasy board games.,kid - kite - travel,travel
1888,0,my family goes on vacation every year.,,,
1889,1,it is going slowly but making the bucks ., i used to be in the army and i did some fighting.  i'm curious about the world.  i'm in a long term deal.  i like to give back.  i like the pigskin.,buck - dollar - shopping,dollar
1889,0,"you should purchase some buck dollars, they are great.",,,
1889,1,i have a few dollars in my wallet., i used to be in the army and i did some fighting.  i'm curious about the world.  i'm in a long term deal.  i like to give back.  i like the pigskin.,buck - dollar - shopping,shopping
1889,0,are you a shopping fan?,,,
1890,1,i like to pay guitar ., i have a spouse and children in the us.  i'm in the us military.  i like distance from society.  i work in the navy.,pay - go - travel,go
1890,0,you should go to different countries and see what it's like.,,,
1890,1,i am going to korea soon., i have a spouse and children in the us.  i'm in the us military.  i like distance from society.  i work in the navy.,pay - go - travel,travel
1890,0,i have not been to korea yet. i will be leaving in 7 days?,,,
1891,1,"greetings , i'm do well thank you .", i am still getting used to the lifestyle of california after living in japan for so long.  i love hollywood.  i'm not great at speaking in the us.  i exercise every night.,greeting - like - car,like
1891,0,do you know how to use the like function on instagram?,,,
1891,1,"not really, i just do it for fun.", i am still getting used to the lifestyle of california after living in japan for so long.  i love hollywood.  i'm not great at speaking in the us.  i exercise every night.,greeting - like - car,car
1891,0,im a fun person.,,,
1892,1,hello tell me about yourself, i like making pasta.  i'm looking for a job.  i like to go to the ocean.  i love my nieces and nephews.,tell - direct - travel,direct
1892,0,you should tell me about yourself in direct statement.,,,
1892,1,how are you?, i like making pasta.  i'm looking for a job.  i like to go to the ocean.  i love my nieces and nephews.,tell - direct - travel,travel
1892,0,where are you going?,,,
1893,1,"my head hurts , thanks for asking . sounds like you are good tonight with that cookie .", i work at a spanish fast food restaurant studying friend food.  with or without you is my favorite song !.  i'm not vey graceful.  i am passionate about creating high end fried potatoes.  i bike to work each day.,hurt - top - laptop,top
1893,0,you should take a top that fits you better. this one is very good.,,,
1893,1,what size is your top?, i work at a spanish fast food restaurant studying friend food.  with or without you is my favorite song !.  i'm not vey graceful.  i am passionate about creating high end fried potatoes.  i bike to work each day.,hurt - top - laptop,laptop
1893,0,"you should get a good laptop. i have a top that fits my body, it is very comfortable.",,,
1894,1,are you in school, i am in the 11th grade.  i enjoy taking mathematics.  i am from the us.  i am a dude.,good - progress - travel,progress
1894,0,i have a question for you.,,,
1894,1,what is your major in school?, i am in the 11th grade.  i enjoy taking mathematics.  i am from the us.  i am a dude.,good - progress - travel,travel
1894,0,that's interesting.,,,
1895,1,"hello how are you yes , i would enjoy that", i'm a woman and enjoy the company of men.  i like to giggle.  i have a professional job.  i've feelings for a person in my past.  i find pleasure in cooking.,enjoy - go - restaurant,go
1895,0,yes i know go. have you ever been there?,,,
1895,1,i have not been to go myself., i'm a woman and enjoy the company of men.  i like to giggle.  i have a professional job.  i've feelings for a person in my past.  i find pleasure in cooking.,enjoy - go - restaurant,restaurant
1895,0,"i have been to go before, but it has changed so much now.",,,
1896,1,"no haha , i love meat , are trying to be healthier", i enjoy various cartoons.  i love to draw when i am bored.  i can be kind of competetive.  i'm scared to come out of the closet.  i don't understand sarcasm.,try - person - clothes,person
1896,0,have you ever tried to lose weight then?,,,
1896,1,"i'm a meat eater, and i had a friend who was not but is getting into being healthier.", i enjoy various cartoons.  i love to draw when i am bored.  i can be kind of competetive.  i'm scared to come out of the closet.  i don't understand sarcasm.,try - person - clothes,clothes
1896,0,can you give some advice on dieting?,,,
1897,1,i will call you whiskers after my cat ., i study art.  i am the owner of a tiny domesticated feline.  i rent a studio.  i love to receive bouquets.  i'm 21 now.,whisker - face - camera,face
1897,0,i want to talk to you. have you ever seen a photo of your whiskers?,,,
1897,1,"no, but i want to.", i study art.  i am the owner of a tiny domesticated feline.  i rent a studio.  i love to receive bouquets.  i'm 21 now.,whisker - face - camera,camera
1897,0,your photo is so amazing! you must have a great camera. do you have a high end camera?,,,
1898,1,tell me about yourself !, i love kids and am a doctor.  i've a clan.  i am a husband and a dad.  i enjoy throwing a ball down a lane.,tell - show - car,show
1898,0,),,,
1898,1,tell me about your family., i love kids and am a doctor.  i've a clan.  i am a husband and a dad.  i enjoy throwing a ball down a lane.,tell - show - car,car
1898,0,did you bring your car?,,,
1899,1,"i'm doing well today , thank you for asking .", i attend an area institute of higher learning.  i work at a juice business.  i like the rolling stones.  i am trying to eat less meat.,today - bbq - restaurant,bbq
1899,0,"i love bbq, it tastes so good.",,,
1899,1,im good with bbq!, i attend an area institute of higher learning.  i work at a juice business.  i like the rolling stones.  i am trying to eat less meat.,today - bbq - restaurant,restaurant
1899,0,the food at your bbq place is really good as well.,,,
1900,1,sure i don't mind ., i am on a free ride to college.  i purchased a vehicle.  i am studying in college.  i'm a teen.  i always had excellent grades so i think i'll get into a good college.,sure - servant - car,servant
